0,0.701961,0.467182
1,0.781949,0.48617
2,0.822383,0.512587
3,0.845756,0.527735
4,0.862503,0.540062
5,0.88859,0.52991
6,0.906982,0.541461
7,0.912461,0.540253
8,0.918736,0.533771
9,0.923764,0.558602
10,0.926267,0.552432
11,0.93026,0.540539
12,0.934841,0.530271
13,0.938052,0.53209
14,0.942857,0.537766
15,0.944477,0.534034
16,0.945798,0.569703
17,0.952645,0.570041
18,0.955269,0.565701
19,0.958275,0.572658
20,0.961623,0.582226
21,0.96331,0.59175
22,0.965673,0.593936
23,0.96771,0.592392
24,0.969969,0.588186
25,0.971441,0.592097
26,0.973043,0.595216
27,0.973708,0.592507
28,0.974851,0.595354
29,0.975751,0.601839
30,0.977246,0.599214
31,0.978328,0.596068
32,0.979164,0.603595
33,0.98051,0.604372
34,0.982306,0.609032
35,0.982943,0.607682
36,0.985055,0.60137
37,0.986958,0.611209
38,0.987505,0.617838
39,0.989404,0.610308
40,0.990425,0.607948
41,0.992074,0.603878
42,0.993015,0.606104
43,0.994236,0.606799
44,0.995275,0.606045
45,0.996118,0.592567
46,0.996581,0.593035
47,0.997141,0.589618
48,0.997509,0.59602
49,0.997815,0.604857
50,0.99798,0.603478
51,0.998081,0.60209
52,0.998323,0.602692
53,0.998523,0.603766
54,0.998858,0.598808
55,0.999078,0.597711
56,0.99928,0.597919
57,0.999421,0.595977
58,0.999603,0.590649
59,0.999636,0.587255
60,0.999747,0.588907
61,0.999819,0.595521
62,0.999819,0.595819
63,0.999855,0.597164
64,0.999855,0.593398
65,0.999855,0.591895
66,0.999928,0.593287
67,0.999928,0.592129
68,0.999928,0.594079
69,0.999928,0.591629
70,0.999928,0.595051
71,0.999964,0.592619
72,0.999964,0.589377
73,0.999964,0.583322
74,0.999964,0.590156
75,1.0,0.590082
76,1.0,0.584563
77,1.0,0.583422
78,1.0,0.581295
79,1.0,0.583098
80,1.0,0.589878
81,1.0,0.588265
82,1.0,0.586778
83,1.0,0.594652
84,1.0,0.594877
85,1.0,0.595285
86,1.0,0.588894
87,1.0,0.587137
88,1.0,0.58859
